881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,641,188
881,642,188
881,644,188
880,651,188
877,673,188
872,703,188
867,737,188
865,751,188
859,796,188
855,825,188
850,861,188
844,901,188
832,988,188
820,1076,188
809,1154,188
801,1218,188
782,1358,188
762,1516,188
738,1700,188
726,1798,188
702,1996,188
690,2093,188
678,2192,188
664,2318,188
658,2376,187
646,2482,187
622,2697,187
605,2832,187
601,2865,187
572,3047,187
556,3127,186
539,3202,187
497,3332,187
476,3378,186
420,3465,186
348,3536,186
272,3581,187
217,3602,187
98,3632,188
-54,3664,187
-106,3678,187
-174,3701,186
-239,3733,186
-330,3796,185
-375,3832,184
-421,3871,184
-484,3925,184
-533,3967,184
-580,4004,184
-626,4035,183
-719,4078,183
-820,4087,183
-858,4081,183
-923,4056,183
-954,4036,183
-1002,3993,183
-1025,3963,183
-1055,3913,183
-1072,3876,183
-1091,3828,184
-1118,3730,184
-1142,3596,184
-1148,3536,184
-1154,3447,182
-1154,3376,181
-1145,3241,179
-1124,3094,178
-1107,3018,177
-1056,2844,176
-1011,2721,177
-970,2617,177
-909,2469,179
-831,2283,182
-793,2194,184
-722,2021,186
-632,1780,189
-602,1694,189
-563,1567,190
-531,1451,190
-494,1280,190
-476,1175,189
-464,1066,189
-458,975,189
-456,829,189
-462,725,188
-482,605,188
-501,546,188
-559,435,188
-621,365,188
-689,313,187
-720,295,187
-788,264,187
-964,208,187
-1027,194,187
-1085,184,187
-1294,161,188
-1412,156,188
-1474,155,188
-1652,161,188
-1888,180,188
-2099,200,188
-2272,216,188
-2512,236,189
-2762,257,190
-2829,263,190
-3117,285,190
-3201,291,189
-3328,300,189
-3486,313,188
-3750,334,188
-4059,359,188
-4163,367,188
-4479,394,188
-4859,438,187
-4965,455,188
-5237,517,190
-5356,554,190
-5632,668,191
-5732,718,191
-6078,914,190
-6214,996,190
-6364,1087,190
-6500,1170,190
-6719,1303,190
-6908,1421,190
-7064,1522,190
-7252,1644,190
-7360,1716,190
-7474,1791,190
-7668,1924,191
-7792,2002,191
-7958,2077,191
-8063,2113,192
-8190,2141,193
-8260,2147,193
-8312,2143,193
-8389,2125,193
-8477,2081,194
-8523,2046,194
-8580,1994,193
-8616,1957,193
-8674,1888,193
-8722,1826,193
-8784,1739,193
-8836,1661,193
-8874,1606,193
-8977,1427,194
-9024,1330,194
-9059,1256,195
-9116,1128,195
-9170,1003,195
-9209,912,195
-9246,829,195
-9269,782,195
-9317,698,195
-9375,616,195
-9428,565,195
-9456,547,195
-9515,525,195
-9584,529,195
-9629,547,195
-9677,576,195
-9736,623,195
-9771,655,195
-9798,683,196
-9843,732,196
-9884,779,196
-9929,835,196
-9979,903,196
-10023,961,197
-10094,1052,197
-10141,1110,198
-10204,1185,198
-10262,1250,199
-10362,1357,200
-10446,1437,201
-10531,1505,202
-10588,1543,203
-10702,1601,203
-10870,1652,204
-10964,1658,204
-11015,1653,204
-11102,1627,203
-11162,1600,203
-11207,1573,203
-11251,1543,202
-11292,1509,202
-11369,1426,202
-11407,1379,202
-11462,1301,202
-11507,1233,202
-11547,1167,202
-11583,1105,202
-11624,1031,202
-11660,963,202
-11742,798,203
-11772,732,203
-11849,571,203
-11956,363,203
-12000,280,203
-12092,113,203
-12168,-17,204
-12253,-163,204
-12319,-277,204
-12332,-300,204
-12440,-487,204
-12509,-606,204
-12605,-774,204
-12747,-1020,204
-12828,-1154,204
-12891,-1249,204
-12994,-1407,203
-13084,-1554,203
-13147,-1662,203
-13198,-1770,203
-13217,-1837,203
-13225,-1937,202
-13205,-2088,202
-13190,-2144,201
-13130,-2291,201
-13049,-2416,201
-12949,-2515,200
-12904,-2549,201
-12763,-2630,198
-12698,-2659,196
-12580,-2702,195
-12523,-2720,195
-12423,-2760,196
-12344,-2819,199
-12269,-2946,198
-12234,-3065,197
-12215,-3153,197
-12201,-3231,195
-12190,-3301,195
-12179,-3368,197
-12164,-3454,199
-12119,-3610,203
-12032,-3729,207
-11883,-3861,209
-11789,-3937,208
-11712,-3998,208
-11587,-4101,208
-11506,-4170,207
-11382,-4285,205
-11278,-4396,203
-11208,-4487,207
-11124,-4614,214
-11075,-4692,215
-11013,-4779,218
-10955,-4841,220
-10894,-4883,221
-10824,-4907,223
-10740,-4887,226
-10705,-4859,227
-10683,-4834,228
-10646,-4768,229
-10626,-4719,229
-10607,-4655,229
-10588,-4574,229
-10578,-4525,229
-10580,-4533,229
-10569,-4477,229
-10549,-4364,229
-10536,-4279,229
-10529,-4218,229
-10519,-4137,229
-10493,-3943,228
-10478,-3838,229
-10462,-3728,228
-10424,-3517,228
-10393,-3363,229
-10367,-3226,229
-10321,-2987,228
-10204,-2335,227
-10179,-2202,228
-10150,-2053,229
-10128,-1944,227
-10074,-1681,223
-10043,-1541,219
-10010,-1401,215
-9947,-1174,208
-9882,-966,204
-9819,-779,201
-9780,-666,199
-9750,-583,198
-9701,-450,197
-9653,-324,196
-9608,-210,195
-9582,-148,196
-9516,-19,195
-9499,7,195
-9434,78,195
-9390,106,195
-9330,125,194
-9283,129,194
-9242,125,193
-9174,106,193
-9112,77,193
-9023,21,192
-8968,-19,192
-8875,-93,191
-8807,-150,190
-8750,-199,190
-8685,-256,189
-8618,-315,189
-8560,-369,189
-8412,-509,189
-8323,-591,188
-8236,-665,188
-8161,-728,188
-8013,-852,189
-7858,-980,191
-7772,-1047,192
-7598,-1169,195
-7397,-1280,196
-7226,-1350,197
-7046,-1400,199
-6492,-1457,199
-6380,-1464,198
-6208,-1475,197
-6021,-1488,196
-5861,-1498,195
-5684,-1510,194
-5505,-1522,193
-5385,-1530,193
-5205,-1542,193
-4948,-1558,192
-4644,-1575,192
-4324,-1590,191
-4048,-1598,192
-3866,-1600,193
-3718,-1604,192
-3547,-1609,191
-3385,-1614,191
-3187,-1622,190
-3091,-1628,190
-2987,-1636,189
-2810,-1653,189
-2727,-1667,189
-2648,-1691,190
-2579,-1728,190
-2534,-1774,190
-2510,-1815,190
-2483,-1898,190
-2460,-1994,190
-2433,-2081,188
-2390,-2179,188
-2377,-2205,188
-2328,-2286,188
-2288,-2339,187
-2238,-2392,187
-2139,-2469,187
-2040,-2519,187
-1940,-2553,187
-1847,-2574,187
-1803,-2582,187
-1721,-2593,186
-1626,-2602,186
-1516,-2608,185
-1312,-2611,185
-1242,-2611,185
-1110,-2612,185
-1020,-2614,185
-847,-2619,185
-753,-2622,185
-585,-2630,184
-451,-2637,185
-316,-2646,185
-161,-2657,185
-40,-2665,186
111,-2671,186
247,-2670,187
365,-2661,187
457,-2645,187
533,-2621,187
740,-2491,188
790,-2440,188
876,-2336,189
928,-2258,189
1039,-2058,188
1110,-1868,188
1138,-1754,188
1163,-1575,189
1169,-1352,189
1163,-1225,189
1151,-1083,189
1121,-866,188
1102,-747,188
1075,-591,188
1050,-441,188
1016,-235,188
985,-38,188
962,103,188
938,260,188
909,449,188
885,611,188
868,729,188
845,893,188
832,983,188
787,1316,188
770,1453,188
750,1605,188
712,1907,188
690,2091,188
660,2361,188
650,2449,187
625,2671,187
594,2918,187
567,3073,187
551,3153,187
530,3237,187
480,3370,186
388,3500,186
313,3560,187
239,3595,187
153,3620,187
58,3640,188
-39,3660,187
-161,3696,186
-239,3733,186
-360,3819,184
-477,3919,184
-536,3970,184
-627,4037,183
-733,4083,183
-828,4087,183
-850,4084,183
-940,4047,183
-996,3999,183
-1021,3969,183
-1045,3932,183
-1066,3891,183
-1089,3834,184
-1119,3724,184
-1133,3655,184
-1143,3588,184
-1150,3515,183
-1154,3407,182
-1153,3337,181
-1147,3254,180
-1129,3121,178
-1114,3047,177
-1059,2853,177
-992,2672,177
-893,2429,179
-856,2342,181
-785,2175,184
-724,2025,186
-678,1908,188
-652,1836,189
-593,1666,190
-535,1466,190
-501,1319,190
-482,1213,189
-468,1106,189
-457,937,189
-456,807,189
-464,706,188
-480,613,188
-547,453,187
-636,350,187
-672,324,188
-751,279,187
-838,244,187
-945,212,187
-1135,176,187
-1318,160,188
-1453,155,188
-1620,159,188
-1730,166,188
-1877,179,188
-1911,182,188
-2038,194,188
-2182,208,188
-2319,220,188
-2485,234,189
-2605,244,189
-2740,255,190
-2948,272,190
-3131,286,190
-3333,300,189
-3697,329,189
-3891,345,188
-4012,355,188
-4349,382,188
-4631,409,188
-4788,427,187
-5150,494,190
-5321,542,190
-5609,657,191
-5816,763,191
-6047,896,190
-6204,989,190
-6445,1136,190
-6559,1206,190
-6687,1284,190
-6884,1406,190
-7130,1565,190
-7292,1671,190
-7492,1804,190
-7622,1892,191
-7783,1997,191
-7972,2082,191
-8078,2117,192
-8099,2123,192
-8243,2146,193
-8342,2138,193
-8378,2128,193
-8477,2080,194
-8526,2044,194
-8787,1735,193
-8818,1689,193
-8912,1548,193
-8981,1419,194
-9055,1264,194
-9117,1127,195
-9151,1047,195
-9188,960,195
-9233,856,195
-9253,814,195
-9290,745,195
-9348,651,195
-9430,564,195
-9498,529,195
-9565,524,195
-9637,551,195
-9660,564,195
-9709,600,195
-9759,644,195
-9785,670,196
-9853,744,196
-9896,794,196
-9971,893,196
-10017,953,197
-10071,1023,197
-10109,1071,197
-10205,1186,198
-10249,1236,199
-10319,1312,199
-10412,1405,200
-10583,1539,203
-10675,1589,203
-10747,1618,203
-10825,1642,203
-10910,1657,204
-10979,1658,204
-11051,1645,203
-11115,1622,203
-11170,1595,203
-11260,1536,202
-11296,1505,202
-11344,1455,202
-11418,1363,202
-11467,1293,202
-11489,1260,202
-11529,1197,202
-11573,1123,202
-11651,979,202
-11687,909,202
-11719,846,203
-11763,751,203
-11799,672,203
-11878,514,203
-11952,370,203
-11974,328,203
-12099,101,204
-12240,-141,204
-12299,-243,204
-12372,-370,204
-12480,-556,204
-12575,-722,204
-12651,-853,204
-12726,-984,204
-12801,-1111,204
-12857,-1198,204
-12933,-1312,204
-13039,-1478,203
-13133,-1637,203
-13164,-1694,203
-13217,-1837,203
-13225,-1922,202
-13218,-2014,202
-13190,-2147,201
-13181,-2174,201
-13146,-2260,200
-13104,-2337,201
-13072,-2386,201
-13025,-2444,200
-12914,-2542,201
-12816,-2603,200
-12755,-2633,198
-12642,-2680,196
-12592,-2698,195
-12502,-2728,195
-12417,-2763,196
-12367,-2797,197
-12318,-2850,199
-12291,-2894,198
-12267,-2952,198
-12231,-3079,197
-12216,-3147,197
-12211,-3177,197
-12199,-3242,195
-12175,-3394,198
-12156,-3497,199
-12113,-3621,203
-12063,-3695,206
-11933,-3819,208
-11780,-3944,208
-11688,-4018,208
-11625,-4069,208
-11537,-4143,207
-11511,-4166,207
-11362,-4305,204
-11287,-4385,203
-11158,-4561,213
-11131,-4603,214
-11069,-4701,216
-11023,-4766,217
-10993,-4803,218
-10945,-4848,220
-10909,-4874,221
-10870,-4893,222
-10836,-4904,222
-10756,-4895,225
-10696,-4849,227
-10660,-4795,229
-10629,-4728,229
-10616,-4689,230
-10601,-4635,229
-10593,-4598,229
-10589,-4583,229
-10579,-4531,229
-10565,-4457,229
-10552,-4383,229
-10548,-4357,229
-10527,-4201,229
-10516,-4119,229
-10504,-4022,229
-10490,-3920,229
-10480,-3853,228
-10461,-3722,229
-10435,-3576,228
-10416,-3478,229
-10392,-3355,230
-10363,-3205,229
-10338,-3075,228
-10300,-2866,227
-10283,-2766,227
-10235,-2496,227
-10189,-2257,228
-10147,-2041,228
-10112,-1863,226
-10083,-1725,224
-10051,-1573,220
-9996,-1345,213
-9919,-1081,206
-9813,-760,201
-9767,-630,199
-9697,-440,197
-9630,-266,196
-9588,-163,195
-9563,-107,195
-9498,9,195
-9469,45,195
-9423,86,195
-9372,114,195
-9332,125,194
-9281,129,194
-9194,113,193
-9166,103,193
-9084,61,192
-9000,4,192
-8939,-42,192
-8903,-70,192
-8816,-143,190
-8746,-202,190
-8695,-246,189
-8538,-389,189
-8505,-421,189
-8408,-513,189
-8349,-568,188
-8222,-677,188
-8091,-786,189
-7983,-877,190
-7881,-961,191
-7785,-1037,191
-7704,-1097,192
-7431,-1264,196
-7335,-1308,197
-7210,-1355,197
-6986,-1411,198
-6805,-1436,199
-6636,-1448,198
-6381,-1464,198
-6194,-1476,197
-6005,-1489,196
-5798,-1502,195
-5679,-1510,194
-5514,-1521,193
-5302,-1535,193
-5150,-1545,193
-4937,-1559,192
-4738,-1570,191
-4646,-1575,192
-4508,-1582,191
-4278,-1592,191
-4093,-1597,192
-3957,-1599,193
-3823,-1601,193
-3574,-1608,191
-3323,-1616,191
-3145,-1624,190
-2991,-1635,189
-2817,-1652,189
-2704,-1673,189
-2602,-1713,190
-2509,-1818,190
-2492,-1865,190
-2464,-1977,190
-2425,-2102,188
-2402,-2154,188
-2323,-2292,188
-2275,-2354,187
-2214,-2414,187
-2150,-2462,187
-2053,-2514,187
-1941,-2552,187
-1860,-2571,187
-1819,-2579,187
-1647,-2600,186
-1550,-2606,185
-1470,-2609,185
-1376,-2610,185
-1302,-2610,184
-1188,-2611,185
-961,-2616,185
-832,-2619,185
-714,-2623,184
-568,-2630,184
-395,-2641,185
-248,-2651,185
-24,-2666,186
237,-2670,187
332,-2665,187
451,-2646,187
552,-2614,187
637,-2571,187
721,-2508,188
806,-2422,189
888,-2318,188
950,-2224,189
1048,-2039,189
1074,-1976,188
1147,-1705,189
1161,-1596,189
1170,-1435,189
1169,-1346,189
1147,-1054,189
1134,-948,189
1104,-762,188
1082,-632,188
1059,-497,188
1030,-317,188
1012,-205,189
987,-50,188
960,121,188
935,280,188
895,544,188
869,720,188
857,809,188
809,1152,188
783,1346,188
768,1467,188
743,1661,188
711,1915,188
687,2113,188
667,2292,188
656,2394,188
641,2524,187
608,2806,187
584,2974,187
570,3055,187
548,3165,187
517,3280,187
474,3383,186
414,3473,186
374,3514,187
250,3591,187
182,3613,187
121,3628,188
-32,3659,187
-119,3681,186
-260,3746,185
-442,3889,185
-563,3991,184
-641,4045,183
-701,4073,183
-739,4084,183
-848,4084,183
-888,4072,182
-955,4036,183
-989,4007,183
-1047,3929,183
-1069,3884,183
-1099,3801,184
-1116,3737,184
-1129,3675,184
-1138,3621,184
-1151,3502,183
-1154,3378,181
-1143,3222,179
-1134,3151,178
-1108,3024,177
-1083,2929,177
-1051,2831,176
-1011,2721,177
-967,2608,177
-937,2535,178
-884,2408,180
-828,2277,182
-786,2177,184
-744,2075,185
-657,1851,188
-590,1654,190
-541,1490,190
-507,1348,190
-469,1119,189
-455,884,189
-463,717,188
-494,562,188
-522,497,188
-540,463,187
-616,368,188
-695,309,187
-801,258,187
-868,234,187
-947,212,187
-1038,192,187
-1133,177,187
-1270,163,188
-1386,157,188
-1558,156,188
-2105,201,188
-2264,215,188
-2429,229,189
-2677,250,189
-2851,264,190
-3070,281,190
-3224,292,189
-3522,315,188
-3665,327,189
-3840,341,188
-4180,368,188
-4345,382,188
-4466,393,188
-4587,404,188
-4922,448,187
-5074,476,190
-5300,535,190
-5432,581,190
-5678,690,191
-5958,843,191
-6203,989,190
-6339,1071,190
-6447,1137,190
-6663,1269,190
-6918,1427,190
-7174,1594,190
-7378,1728,190
-7412,1750,190
-7589,1870,191
-7750,1978,191
-7887,2048,191
-8000,2093,191
-8090,2121,192
-8183,2140,193
-8270,2146,193
-8340,2138,193
-8425,2110,193
-8501,2064,194
-8566,2008,193
-8621,1950,193
-8684,1875,193
-8724,1823,193
-8795,1723,193
-8851,1640,193
-8890,1583,193
-8959,1463,193
-9007,1366,194
-9079,1214,195
-9155,1037,195
-9231,862,195
-9295,736,195
-9321,692,195
-9348,651,195
-9375,616,195
-9462,543,195
-9547,523,195
-9638,552,195
-9676,575,195
-9740,626,195
-9820,706,196
-9902,801,196
-9940,850,196
-10019,956,197
-10065,1015,197
-10137,1105,198
-10227,1212,198
-10392,1386,200
-10496,1478,201
-10517,1494,202
-10609,1555,203
-10701,1601,203
-10795,1634,203
-10859,1650,203
-10909,1657,204
-11031,1650,204
-11127,1617,203
-11164,1599,203
-11276,1523,202
-11390,1400,202
-11459,1305,202
-11495,1250,202
-11536,1185,202
-11581,1108,202
-11638,1005,202
-11665,952,202
-11747,785,203
-11807,657,203
-11872,526,203
-11992,295,203
-12057,176,203
-12106,89,204
-12157,0,204
-12314,-270,204
-12442,-491,204
-12537,-656,204
-12605,-774,204
-12673,-892,204
-12740,-1008,204
-12800,-1110,204
-12848,-1185,204
-12944,-1329,204
-13047,-1491,203
-13094,-1570,203
-13137,-1644,203
-13175,-1715,203
-13202,-1781,203
-13225,-1925,202
-13221,-1995,202
-13207,-2077,202
-13160,-2229,200
-13128,-2294,201
-13070,-2388,201
-12984,-2485,200
-12942,-2521,201
-12818,-2602,200
-12756,-2633,198
-12616,-2689,195
-12499,-2728,195
-12432,-2756,196
-12345,-2818,199
-12288,-2900,198
-12250,-3003,198
-12233,-3067,197
-12219,-3132,197
-12208,-3194,197
-12191,-3293,196
-12175,-3392,198
-12158,-3484,199
-12109,-3628,204
-12044,-3716,207
-11957,-3799,208
-11885,-3859,209
-11735,-3980,208
-11648,-4051,208
-11567,-4118,208
-11426,-4242,206
-11323,-4346,203
-11257,-4421,203
-11186,-4518,209
-11139,-4592,213
-11076,-4690,215
-11065,-4707,216
-11014,-4777,218
-10978,-4818,219
-10925,-4863,221
-10883,-4888,222
-10820,-4906,223
-10766,-4898,225
-10718,-4870,227
-10676,-4823,228
-10650,-4776,229
-10626,-4720,229
-10614,-4683,230
-10604,-4644,229
-10593,-4598,229
-10578,-4525,229
-10569,-4478,229
-10551,-4377,229
-10541,-4309,229
-10525,-4186,229
-10512,-4085,229
-10508,-4050,229
-10494,-3950,228
-10463,-3737,229
-10444,-3624,228
-10424,-3517,228
-10389,-3340,229
-10353,-3154,229
-10323,-2998,228
-10312,-2936,228
-10291,-2812,227
-10273,-2710,227
-10225,-2438,228
-10191,-2266,228
-10160,-2104,228
-10108,-1843,226
-10079,-1705,223
-10046,-1551,219
-10008,-1391,215
-9972,-1257,210
-9926,-1104,207
-9871,-931,204
-9794,-705,199
-9711,-477,197
-9638,-285,196
-9598,-186,195
-9574,-131,196
-9551,-82,195
-9516,-17,195
-9462,52,195
